"No.","Time","Source","Destination","Protocol","Length","Total Length","Source Port","Destination Port","DestinationMacAddress","SourceMacAddress"
"9076","211.426502","192.168.1.93","52.95.114.193","TCP","54","40","49487","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9077","211.426511","192.168.1.93","104.18.40.133","TCP","54","40","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9078","211.427042","192.168.1.93","52.95.114.193","TCP","54","40","49487","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9079","211.427843","104.18.40.133","192.168.1.93","TCP","54","40","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9080","211.429441","192.168.1.93","52.95.114.193","TLSv1.2","180","166","49487","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9081","211.430749","192.168.1.93","104.18.40.133","TLSv1.3","89","75","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9082","211.440925","104.18.40.133","192.168.1.93","TCP","54","40","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9083","211.441399","104.18.40.133","192.168.1.93","TLSv1.3","234","220","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9084","211.441454","192.168.1.93","104.18.40.133","TCP","54","40","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9085","211.449284","192.168.1.93","104.18.40.133","TLSv1.3","89","75","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9086","211.450319","192.168.1.93","162.219.226.83","TLSv1.3","298","284","49457","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9087","211.451564","52.95.114.193","192.168.1.93","TLSv1.2","105","91","443","49487","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9088","211.451619","192.168.1.93","52.95.114.193","TCP","54","40","49487","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9091","211.457927","192.168.1.93","52.95.114.193","TLSv1.2","1329","1315","49487","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9092","211.458948","192.168.1.93","54.76.103.232","TLSv1.2","401","387","49478","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9093","211.460171","162.219.226.83","192.168.1.93","TCP","66","52","443","49457","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9096","211.481581","54.76.103.232","192.168.1.93","TLSv1.2","234","220","443","49478","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9097","211.481585","54.76.103.232","192.168.1.93","TLSv1.2","104","90","443","49478","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9098","211.481660","192.168.1.93","54.76.103.232","TCP","66","52","49478","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9099","211.481660","192.168.1.93","54.76.103.232","TCP","66","52","49478","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9100","211.483302","192.168.1.93","13.107.213.64","TCP","78","64","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9101","211.483670","162.219.226.83","192.168.1.93","TLSv1.3","235","221","443","49457","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9102","211.483732","192.168.1.93","162.219.226.83","TCP","66","52","49457","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9103","211.486209","52.95.114.193","192.168.1.93","TLSv1.2","439","425","443","49487","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9104","211.486268","192.168.1.93","52.95.114.193","TCP","54","40","49487","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9105","211.493440","13.107.213.64","192.168.1.93","TCP","66","52","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9106","211.493636","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9107","211.499146","192.168.1.93","104.18.40.133","TCP","89","75","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9108","211.499899","104.18.40.133","192.168.1.93","TCP","54","40","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9109","211.508944","104.18.40.133","192.168.1.93","TCP","66","52","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9110","211.511150","192.168.1.93","13.107.213.64","TLSv1.2","571","557","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9111","211.521327","13.107.213.64","192.168.1.93","TCP","60","40","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9112","211.523361","13.107.213.64","192.168.1.93","TCP","1506","1492","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9113","211.523479","13.107.213.64","192.168.1.93","TCP","1506","1492","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9114","211.523515","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9115","211.523671","13.107.213.64","192.168.1.93","TCP","1506","1492","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9116","211.523874","13.107.213.64","192.168.1.93","TCP","1506","1492","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9117","211.523876","13.107.213.64","192.168.1.93","TLSv1.2","451","437","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9118","211.523904","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9119","211.523905","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9120","211.528434","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9121","211.594265","192.168.1.93","13.107.213.64","TLSv1.2","212","198","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9122","211.597735","192.168.1.93","13.107.213.64","TLSv1.2","153","139","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9123","211.598477","192.168.1.93","13.107.213.64","TLSv1.2","555","541","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9124","211.604232","13.107.213.64","192.168.1.93","TCP","54","40","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9125","211.605440","13.107.213.64","192.168.1.93","TLSv1.2","396","382","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9126","211.605445","13.107.213.64","192.168.1.93","TLSv1.2","123","109","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9127","211.605503","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9128","211.605503","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9129","211.607406","13.107.213.64","192.168.1.93","TCP","54","40","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9130","211.607823","192.168.1.93","13.107.213.64","TLSv1.2","92","78","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9131","211.608638","13.107.213.64","192.168.1.93","TLSv1.2","92","78","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9132","211.608688","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9141","211.632132","13.107.213.64","192.168.1.93","TCP","54","40","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9142","211.632464","13.107.213.64","192.168.1.93","TCP","1506","1492","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9143","211.632812","13.107.213.64","192.168.1.93","TLSv1.2","563","549","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9144","211.632815","13.107.213.64","192.168.1.93","TLSv1.2","92","78","443","49488","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9145","211.632864","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9146","211.632864","192.168.1.93","13.107.213.64","TCP","54","40","49488","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9207","212.524951","192.168.1.93","54.197.250.14","TCP","78","64","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9208","212.571239","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9209","212.571240","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9210","212.571241","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9211","212.571241","192.168.1.93","13.107.246.64","TLSv1.2","761","747","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9212","212.571306","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9213","212.571306","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9214","212.571314","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9215","212.571314","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9216","212.571315","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9217","212.571321","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9218","212.571322","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9219","212.571327","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9220","212.571328","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9221","212.571333","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9222","212.571337","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9223","212.571340","192.168.1.93","13.107.246.64","TLSv1.2","627","613","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9224","212.571398","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9225","212.571398","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9226","212.571399","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9227","212.571407","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9228","212.571408","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9229","212.571408","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9230","212.571905","192.168.1.93","172.67.184.178","TLSv1.3","299","285","49469","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9231","212.583298","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9232","212.583567","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9233","212.583568","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9234","212.583897","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9235","212.583944","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9236","212.583944","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9237","212.585280","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9238","212.585444","192.168.1.93","13.107.246.64","TCP","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9239","212.585445","192.168.1.93","13.107.246.64","TLSv1.2","1494","1480","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9240","212.585446","192.168.1.93","13.107.246.64","TLSv1.2","895","881","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9241","212.586660","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9242","212.587233","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9243","212.588250","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9244","212.589690","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9245","212.590676","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9246","212.592200","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9247","212.594387","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9248","212.594391","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9249","212.595890","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9250","212.597193","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9251","212.598461","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9252","212.599956","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9253","212.599959","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9254","212.601157","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9255","212.602692","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9256","212.603662","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9257","212.605190","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9258","212.606152","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9259","212.607181","172.67.184.178","192.168.1.93","TCP","54","40","443","49469","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9260","212.607445","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9261","212.609227","54.197.250.14","192.168.1.93","TCP","74","60","443","49489","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9262","212.609230","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9263","212.609294","192.168.1.93","54.197.250.14","TCP","66","52","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9264","212.610132","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9265","212.611667","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9266","212.612451","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9267","212.613948","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9268","212.615144","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9269","212.615147","13.107.246.64","192.168.1.93","TLSv1.2","96","82","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9270","212.615199","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9271","212.616089","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9272","212.620757","172.67.184.178","192.168.1.93","TLSv1.3","673","659","443","49469","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9273","212.620831","192.168.1.93","172.67.184.178","TCP","54","40","49469","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9274","212.633284","192.168.1.93","54.197.250.14","TLSv1.2","594","580","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9275","212.635082","192.168.1.93","172.67.184.178","TLSv1.3","89","75","49469","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9276","212.635519","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9277","212.635523","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9278","212.635586","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9279","212.635838","13.107.246.64","192.168.1.93","TLSv1.2","1354","1340","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9280","212.635890","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9281","212.636023","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9282","212.636822","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9283","212.636827","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9284","212.636887","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9285","212.637340","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9286","212.637344","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9287","212.637345","13.107.246.64","192.168.1.93","TLSv1.2","1024","1010","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9288","212.637394","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9289","212.637394","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9290","212.637757","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9291","212.637761","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9292","212.637815","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9293","212.637920","13.107.246.64","192.168.1.93","TLSv1.2","685","671","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9294","212.637923","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9295","212.637961","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9296","212.639009","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9297","212.639013","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9298","212.639075","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9299","212.639714","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9300","212.639720","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9301","212.639721","13.107.246.64","192.168.1.93","TLSv1.2","1024","1010","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9302","212.639771","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9303","212.639773","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9304","212.639782","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9305","212.639782","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9306","212.639823","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9307","212.640927","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9308","212.640933","13.107.246.64","192.168.1.93","TCP","1506","1492","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9309","212.640934","13.107.246.64","192.168.1.93","TLSv1.2","186","172","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9310","212.640935","13.107.246.64","192.168.1.93","TLSv1.2","92","78","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9311","212.641001","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9312","212.641001","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9313","212.641044","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9314","212.645681","172.67.184.178","192.168.1.93","TCP","54","40","443","49469","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9315","212.648871","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9316","212.649277","192.168.1.93","13.107.246.64","TCP","54","40","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9317","212.720596","54.197.250.14","192.168.1.93","TCP","66","52","443","49489","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9318","212.723825","54.197.250.14","192.168.1.93","TLSv1.2","1506","1492","443","49489","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9319","212.723829","54.197.250.14","192.168.1.93","TCP","1506","1492","443","49489","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9320","212.724051","54.197.250.14","192.168.1.93","TCP","1506","1492","443","49489","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9321","212.724054","54.197.250.14","192.168.1.93","TLSv1.2","1104","1090","443","49489","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9322","212.724068","192.168.1.93","54.197.250.14","TCP","66","52","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9323","212.724105","192.168.1.93","54.197.250.14","TCP","66","52","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9324","212.763656","192.168.1.93","54.197.250.14","TCP","66","52","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9325","212.773676","192.168.1.93","54.197.250.14","TLSv1.2","192","178","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9326","212.794946","192.168.1.93","54.197.250.14","TLSv1.2","165","151","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9327","212.795547","192.168.1.93","13.107.246.64","TLSv1.2","96","82","49470","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9328","212.796293","192.168.1.93","54.197.250.14","TLSv1.2","438","424","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9329","212.803093","192.168.1.93","104.18.40.133","TLSv1.3","178","164","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9330","212.803238","192.168.1.93","104.18.40.133","TLSv1.3","331","317","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9331","212.807340","13.107.246.64","192.168.1.93","TCP","54","40","443","49470","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9332","212.813148","104.18.40.133","192.168.1.93","TCP","54","40","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9333","212.813453","104.18.40.133","192.168.1.93","TCP","54","40","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9334","212.826258","104.18.40.133","192.168.1.93","TLSv1.3","331","317","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9335","212.826315","192.168.1.93","104.18.40.133","TCP","54","40","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9336","212.859255","54.197.250.14","192.168.1.93","TLSv1.2","340","326","443","49489","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9337","212.859269","54.197.250.14","192.168.1.93","TLSv1.2","135","121","443","49489","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9338","212.859577","192.168.1.93","54.197.250.14","TCP","66","52","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9339","212.859579","192.168.1.93","54.197.250.14","TCP","66","52","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9340","212.860725","104.18.40.133","192.168.1.93","TLSv1.3","462","448","443","49458","c4:b3:01:d8:fb:ff","78:65:59:a4:64:39"
"9341","212.860901","192.168.1.93","104.18.40.133","TCP","54","40","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9342","212.871108","192.168.1.93","104.18.40.133","TLSv1.3","89","75","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9343","212.871108","192.168.1.93","104.18.40.133","TLSv1.3","89","75","49458","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
"9344","212.874772","192.168.1.93","54.197.250.14","TLSv1.2","104","90","49489","443","78:65:59:a4:64:39","c4:b3:01:d8:fb:ff"
