Number,Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,,PacketClassification
889,77.356145,192.168.1.93,192.168.1.79,TCP,54,40,80,61664,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
890,77.356146,192.168.1.93,192.168.1.79,TCP,54,40,80,61665,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
891,77.356146,192.168.1.93,192.168.1.79,TCP,54,40,80,61666,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
892,77.356161,192.168.1.93,192.168.1.79,TCP,54,40,80,61667,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
893,77.356161,192.168.1.93,192.168.1.79,TCP,54,40,80,61668,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
894,77.356161,192.168.1.93,192.168.1.79,TCP,54,40,80,61669,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
895,77.356161,192.168.1.93,192.168.1.79,TCP,54,40,80,61670,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
896,77.357144,192.168.1.79,192.168.1.93,TCP,66,52,61671,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
897,77.357147,192.168.1.79,192.168.1.93,TCP,66,52,61672,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
898,77.357148,192.168.1.79,192.168.1.93,TCP,66,52,61673,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
899,77.357148,192.168.1.79,192.168.1.93,TCP,66,52,61674,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
900,77.357149,192.168.1.79,192.168.1.93,TCP,66,52,61675,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
901,77.357152,192.168.1.79,192.168.1.93,TCP,66,52,61676,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
902,77.357152,192.168.1.79,192.168.1.93,TCP,66,52,61677,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
903,77.357153,192.168.1.79,192.168.1.93,TCP,66,52,61678,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
904,77.357154,192.168.1.79,192.168.1.93,TCP,66,52,61679,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
905,77.357155,192.168.1.79,192.168.1.93,TCP,66,52,61680,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
906,77.357156,192.168.1.79,192.168.1.93,TCP,66,52,61681,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
907,77.357206,192.168.1.93,192.168.1.79,TCP,54,40,80,61671,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
908,77.357206,192.168.1.93,192.168.1.79,TCP,54,40,80,61672,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
909,77.357207,192.168.1.93,192.168.1.79,TCP,54,40,80,61673,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
910,77.357207,192.168.1.93,192.168.1.79,TCP,54,40,80,61674,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
911,77.357207,192.168.1.93,192.168.1.79,TCP,54,40,80,61675,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
912,77.357229,192.168.1.93,192.168.1.79,TCP,54,40,80,61676,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
913,77.35723,192.168.1.93,192.168.1.79,TCP,54,40,80,61677,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
914,77.35723,192.168.1.93,192.168.1.79,TCP,54,40,80,61678,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
915,77.35723,192.168.1.93,192.168.1.79,TCP,54,40,80,61679,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
916,77.357231,192.168.1.93,192.168.1.79,TCP,54,40,80,61680,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
917,77.357231,192.168.1.93,192.168.1.79,TCP,54,40,80,61681,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
918,77.359479,192.168.1.79,192.168.1.93,TCP,66,52,61682,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
919,77.359481,192.168.1.79,192.168.1.93,TCP,66,52,61683,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
920,77.359531,192.168.1.93,192.168.1.79,TCP,54,40,80,61682,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
921,77.359531,192.168.1.93,192.168.1.79,TCP,54,40,80,61683,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
922,77.35988,192.168.1.79,192.168.1.93,TCP,66,52,61684,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
923,77.359883,192.168.1.79,192.168.1.93,TCP,66,52,61685,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
924,77.359884,192.168.1.79,192.168.1.93,TCP,66,52,61686,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
925,77.359885,192.168.1.79,192.168.1.93,TCP,66,52,61687,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
926,77.359886,192.168.1.79,192.168.1.93,TCP,66,52,61688,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
927,77.35989,192.168.1.79,192.168.1.93,TCP,66,52,61689,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
928,77.359892,192.168.1.79,192.168.1.93,TCP,66,52,61690,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
929,77.359893,192.168.1.79,192.168.1.93,TCP,66,52,61691,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
930,77.359894,192.168.1.79,192.168.1.93,TCP,66,52,61692,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
931,77.359895,192.168.1.79,192.168.1.93,TCP,66,52,61693,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
932,77.359896,192.168.1.79,192.168.1.93,TCP,66,52,61694,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
933,77.359967,192.168.1.93,192.168.1.79,TCP,54,40,80,61684,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
934,77.359968,192.168.1.93,192.168.1.79,TCP,54,40,80,61685,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
935,77.359968,192.168.1.93,192.168.1.79,TCP,54,40,80,61686,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
936,77.359968,192.168.1.93,192.168.1.79,TCP,54,40,80,61687,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
937,77.359969,192.168.1.93,192.168.1.79,TCP,54,40,80,61688,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
938,77.359969,192.168.1.93,192.168.1.79,TCP,54,40,80,61689,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
939,77.359969,192.168.1.93,192.168.1.79,TCP,54,40,80,61690,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
940,77.359969,192.168.1.93,192.168.1.79,TCP,54,40,80,61691,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
941,77.35997,192.168.1.93,192.168.1.79,TCP,54,40,80,61692,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
942,77.35997,192.168.1.93,192.168.1.79,TCP,54,40,80,61693,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
943,77.35997,192.168.1.93,192.168.1.79,TCP,54,40,80,61694,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
944,77.360568,192.168.1.79,192.168.1.93,TCP,66,52,61695,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
945,77.36057,192.168.1.79,192.168.1.93,TCP,66,52,61696,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
946,77.36057,192.168.1.79,192.168.1.93,TCP,66,52,61697,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
947,77.360571,192.168.1.79,192.168.1.93,TCP,66,52,61698,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
948,77.360571,192.168.1.79,192.168.1.93,TCP,66,52,61699,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
949,77.360599,192.168.1.93,192.168.1.79,TCP,54,40,80,61695,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
950,77.3606,192.168.1.93,192.168.1.79,TCP,54,40,80,61696,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
951,77.3606,192.168.1.93,192.168.1.79,TCP,54,40,80,61697,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
952,77.36061,192.168.1.93,192.168.1.79,TCP,54,40,80,61698,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
953,77.36061,192.168.1.93,192.168.1.79,TCP,54,40,80,61699,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
954,77.360868,192.168.1.79,192.168.1.93,TCP,66,52,61700,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
955,77.360869,192.168.1.79,192.168.1.93,TCP,66,52,61701,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
956,77.36087,192.168.1.79,192.168.1.93,TCP,66,52,61702,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
957,77.360871,192.168.1.79,192.168.1.93,TCP,66,52,61703,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
958,77.360871,192.168.1.79,192.168.1.93,TCP,66,52,61704,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
959,77.360872,192.168.1.79,192.168.1.93,TCP,66,52,61705,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
960,77.360872,192.168.1.79,192.168.1.93,TCP,66,52,61706,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
961,77.360891,192.168.1.93,192.168.1.79,TCP,54,40,80,61700,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
962,77.360892,192.168.1.93,192.168.1.79,TCP,54,40,80,61701,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
963,77.360892,192.168.1.93,192.168.1.79,TCP,54,40,80,61702,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
964,77.360899,192.168.1.93,192.168.1.79,TCP,54,40,80,61703,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
965,77.360899,192.168.1.93,192.168.1.79,TCP,54,40,80,61704,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
966,77.3609,192.168.1.93,192.168.1.79,TCP,54,40,80,61705,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
967,77.360905,192.168.1.93,192.168.1.79,TCP,54,40,80,61706,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
968,77.361944,192.168.1.79,192.168.1.93,TCP,66,52,61708,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
969,77.361946,192.168.1.79,192.168.1.93,TCP,66,52,61707,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
970,77.361947,192.168.1.79,192.168.1.93,TCP,66,52,61709,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
971,77.361947,192.168.1.79,192.168.1.93,TCP,66,52,61710,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
972,77.361948,192.168.1.79,192.168.1.93,TCP,66,52,61711,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
973,77.361995,192.168.1.93,192.168.1.79,TCP,54,40,80,61708,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
974,77.361995,192.168.1.93,192.168.1.79,TCP,54,40,80,61707,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
975,77.361995,192.168.1.93,192.168.1.79,TCP,54,40,80,61709,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
976,77.361996,192.168.1.93,192.168.1.79,TCP,54,40,80,61710,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
977,77.361996,192.168.1.93,192.168.1.79,TCP,54,40,80,61711,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
978,77.362226,192.168.1.79,192.168.1.93,TCP,66,52,61712,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
979,77.362228,192.168.1.79,192.168.1.93,TCP,66,52,61713,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
980,77.362228,192.168.1.79,192.168.1.93,TCP,66,52,61714,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
981,77.362252,192.168.1.93,192.168.1.79,TCP,54,40,80,61712,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
982,77.362253,192.168.1.93,192.168.1.79,TCP,54,40,80,61713,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
983,77.362253,192.168.1.93,192.168.1.79,TCP,54,40,80,61714,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
984,77.363196,192.168.1.79,192.168.1.93,TCP,66,52,61715,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
985,77.363199,192.168.1.79,192.168.1.93,TCP,66,52,61716,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
986,77.363199,192.168.1.79,192.168.1.93,TCP,66,52,61717,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
987,77.3632,192.168.1.79,192.168.1.93,TCP,66,52,61718,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
988,77.3632,192.168.1.79,192.168.1.93,TCP,66,52,61719,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
989,77.363202,192.168.1.79,192.168.1.93,TCP,66,52,61720,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
990,77.363203,192.168.1.79,192.168.1.93,TCP,66,52,61721,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
991,77.363243,192.168.1.93,192.168.1.79,TCP,54,40,80,61715,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
992,77.363244,192.168.1.93,192.168.1.79,TCP,54,40,80,61716,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
993,77.363244,192.168.1.93,192.168.1.79,TCP,54,40,80,61717,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
994,77.363244,192.168.1.93,192.168.1.79,TCP,54,40,80,61718,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
995,77.363291,192.168.1.93,192.168.1.79,TCP,54,40,80,61719,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
996,77.363292,192.168.1.93,192.168.1.79,TCP,54,40,80,61720,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
997,77.363292,192.168.1.93,192.168.1.79,TCP,54,40,80,61721,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
998,77.364399,192.168.1.79,192.168.1.93,TCP,66,52,61722,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
999,77.364401,192.168.1.79,192.168.1.93,TCP,66,52,61723,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1000,77.364402,192.168.1.79,192.168.1.93,TCP,66,52,61724,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1001,77.364403,192.168.1.79,192.168.1.93,TCP,66,52,61725,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1002,77.364403,192.168.1.79,192.168.1.93,TCP,66,52,61726,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1003,77.36444,192.168.1.93,192.168.1.79,TCP,54,40,80,61722,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1004,77.36444,192.168.1.93,192.168.1.79,TCP,54,40,80,61723,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1005,77.36444,192.168.1.93,192.168.1.79,TCP,54,40,80,61724,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1006,77.364441,192.168.1.93,192.168.1.79,TCP,54,40,80,61725,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1007,77.364478,192.168.1.93,192.168.1.79,TCP,54,40,80,61726,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1008,77.364754,192.168.1.79,192.168.1.93,TCP,66,52,61727,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1009,77.364755,192.168.1.79,192.168.1.93,TCP,66,52,61728,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1010,77.364756,192.168.1.79,192.168.1.93,TCP,66,52,61729,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1011,77.364757,192.168.1.79,192.168.1.93,TCP,66,52,61730,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1012,77.364757,192.168.1.79,192.168.1.93,TCP,66,52,61731,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1013,77.364758,192.168.1.79,192.168.1.93,TCP,66,52,61732,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1014,77.364758,192.168.1.79,192.168.1.93,TCP,66,52,61733,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1015,77.364759,192.168.1.79,192.168.1.93,TCP,66,52,61734,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1016,77.364759,192.168.1.79,192.168.1.93,TCP,66,52,61735,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1017,77.364782,192.168.1.93,192.168.1.79,TCP,54,40,80,61727,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1018,77.364782,192.168.1.93,192.168.1.79,TCP,54,40,80,61728,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1019,77.364782,192.168.1.93,192.168.1.79,TCP,54,40,80,61729,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1020,77.36479,192.168.1.93,192.168.1.79,TCP,54,40,80,61730,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1021,77.36479,192.168.1.93,192.168.1.79,TCP,54,40,80,61731,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1022,77.364791,192.168.1.93,192.168.1.79,TCP,54,40,80,61732,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1023,77.364796,192.168.1.93,192.168.1.79,TCP,54,40,80,61733,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1024,77.366222,192.168.1.79,192.168.1.93,TCP,66,52,61736,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1025,77.366225,192.168.1.79,192.168.1.93,TCP,66,52,61737,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1026,77.366226,192.168.1.79,192.168.1.93,TCP,66,52,61739,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1027,77.366227,192.168.1.79,192.168.1.93,TCP,66,52,61738,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1028,77.366228,192.168.1.79,192.168.1.93,TCP,66,52,61740,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1029,77.366231,192.168.1.79,192.168.1.93,TCP,66,52,61741,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1030,77.366232,192.168.1.79,192.168.1.93,TCP,66,52,61742,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1031,77.366281,192.168.1.93,192.168.1.79,TCP,54,40,80,61737,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1032,77.366282,192.168.1.93,192.168.1.79,TCP,54,40,80,61740,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1033,77.366516,192.168.1.79,192.168.1.93,TCP,66,52,61743,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1034,77.366518,192.168.1.79,192.168.1.93,TCP,66,52,61744,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1035,77.366547,192.168.1.93,192.168.1.79,TCP,54,40,80,61744,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1036,77.367196,192.168.1.79,192.168.1.93,TCP,66,52,61745,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1037,77.367199,192.168.1.79,192.168.1.93,TCP,66,52,61746,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1038,77.367199,192.168.1.79,192.168.1.93,TCP,66,52,61747,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1039,77.3672,192.168.1.79,192.168.1.93,TCP,66,52,61748,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1040,77.3672,192.168.1.79,192.168.1.93,TCP,66,52,61749,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1041,77.367203,192.168.1.79,192.168.1.93,TCP,66,52,61750,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1042,77.367203,192.168.1.79,192.168.1.93,TCP,66,52,61751,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1043,77.367204,192.168.1.79,192.168.1.93,TCP,66,52,61752,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1044,77.367205,192.168.1.79,192.168.1.93,TCP,66,52,61753,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1045,77.367205,192.168.1.79,192.168.1.93,TCP,66,52,61754,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1046,77.808248,192.168.1.79,192.168.1.93,TCP,66,52,61253,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1047,77.80825,192.168.1.79,192.168.1.93,TCP,66,52,61255,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1048,77.808251,192.168.1.79,192.168.1.93,TCP,66,52,61264,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1049,77.808252,192.168.1.79,192.168.1.93,TCP,66,52,61265,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1050,77.808253,192.168.1.79,192.168.1.93,TCP,66,52,61259,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1051,77.808334,192.168.1.93,192.168.1.79,TCP,54,40,80,61253,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1052,77.808334,192.168.1.93,192.168.1.79,TCP,54,40,80,61255,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1053,77.808335,192.168.1.93,192.168.1.79,TCP,54,40,80,61264,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1054,77.808335,192.168.1.93,192.168.1.79,TCP,54,40,80,61265,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1055,77.808335,192.168.1.93,192.168.1.79,TCP,54,40,80,61259,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1056,77.808708,192.168.1.79,192.168.1.93,TCP,66,52,61266,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1057,77.80871,192.168.1.79,192.168.1.93,TCP,66,52,61267,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1058,77.808711,192.168.1.79,192.168.1.93,TCP,66,52,61254,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1059,77.808712,192.168.1.79,192.168.1.93,TCP,66,52,61269,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1060,77.808712,192.168.1.79,192.168.1.93,TCP,66,52,61268,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1061,77.808717,192.168.1.79,192.168.1.93,TCP,66,52,61256,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1062,77.808718,192.168.1.79,192.168.1.93,TCP,66,52,61274,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1063,77.808718,192.168.1.79,192.168.1.93,TCP,66,52,61271,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1064,77.808719,192.168.1.79,192.168.1.93,TCP,66,52,61262,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1065,77.808748,192.168.1.93,192.168.1.79,TCP,54,40,80,61266,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1066,77.808748,192.168.1.93,192.168.1.79,TCP,54,40,80,61267,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1067,77.808748,192.168.1.93,192.168.1.79,TCP,54,40,80,61254,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1068,77.808763,192.168.1.93,192.168.1.79,TCP,54,40,80,61269,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1069,77.808763,192.168.1.93,192.168.1.79,TCP,54,40,80,61268,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1070,77.808763,192.168.1.93,192.168.1.79,TCP,54,40,80,61256,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1071,77.808763,192.168.1.93,192.168.1.79,TCP,54,40,80,61274,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1072,77.808764,192.168.1.93,192.168.1.79,TCP,54,40,80,61271,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1073,77.808774,192.168.1.93,192.168.1.79,TCP,54,40,80,61262,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1074,77.809682,192.168.1.79,192.168.1.93,TCP,66,52,61275,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1075,77.809684,192.168.1.79,192.168.1.93,TCP,66,52,61261,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1076,77.809685,192.168.1.79,192.168.1.93,TCP,66,52,61278,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1077,77.809685,192.168.1.79,192.168.1.93,TCP,66,52,61258,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1078,77.809686,192.168.1.79,192.168.1.93,TCP,66,52,61272,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,,
1079,77.809716,192.168.1.93,192.168.1.79,TCP,54,40,80,61275,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
1080,77.809717,192.168.1.93,192.168.1.79,TCP,54,40,80,61261,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,,
